de2d2ba2f5160210d753842a9d73d11b,2,1
04a5424b3d87bac94a0e589ead8fe26f,2,1
e5b88c6d602debaf207d0c69db0d4508,2,1
042b593f520195b914a626e01ef37cbd,2,1
fe305a61d62f676b465289db25ed01ad,2,1
7469bdef618926ffd9edf031e0609b7f,2,1
ea8af235b15b634ceb19e6a78944d158,2,1
17a8b91064d02ef70e5c4219b8a8b82f,0,1
4f7f9d48ba1ef5a0977321604378ba85,0,1
2aae401fc5c8602a2b3db70fc9434f05,0,1
ff4895e32c367079825caf67a21706bc,0,1
4076376bf79bf999834dbc24d33866e0,1,1
7480346b0765ebf43a1cb8c729c9a8f9,2,1
d6eefd6e4febcfa5ea60e0af61b81c59,1,1
724a53f5354c6fb578302d8395699671,2,1
daa331f04de9dcf02c55772acf07476f,0,1
6c110f5c7d0484145f830c14a2f0f268,2,1
82afbadd08282fddb3cb14d36eb34821,2,1
edf1673ac0ec1cd152942f4277d868bc,2,1
854f7c0d7a619852efaacf2f6c92a4f4,2,1
2770bf133df5bfc2cd02fccde34be573,2,1
879d95ff9d5b9c6e26fb57497d5711a0,1,1
e8e85761ab7319e173c5a2f86b7c2091,2,1
15f3465ed1ca4a6b97f872411e2f1a17,1,1
c0b0656165fba04c5ae13e799e69bb05,2,1
ede4c58c54d7feabf67955922b65a415,2,1
d6422812d75242e4a4b16cfd30f8ef23,2,1
efca202f2692b3042ed744ae1357cf20,2,1
63c9fab49af8425f6ba827170b528a2e,2,1
