a1a0a91a8bec3dcc0aba0fee073ffeb9,1,1
fec0135cb7fe88b5fa56462667ef0395,2,1
e204f6d5a1a894dc5d5d8f7f2f689752,2,1
f9cb44848d4f51d1104af83c5f03cc8d,1,1
90d9278e89940057fc78059d4f6f7dca,2,1
513a7029796753421237558b8f8ce6ea,2,1
e6acba5233a155ec9b3a93a870aefa6f,2,1
9b5f7a934a3cf0d3e026d5304ac7eacd,2,1
27605d5c5db5f68700aaf7bacd0da779,2,1
c953894f7cf92aa373c7f5c734eb7241,2,1
4daa3b529758ee0c61d7591a623134fd,0,1
65b31d423e20209f22cd41c6d5098b83,0,1
643ed67a49e39d9488b48f5f650e94d8,2,1
a689d493c89ca479e07b16b62a483aae,2,1
1242bd6b3142c3c0935e14a57c805ccc,2,1
b235c3be1f649d7ee80c51ac888e76e8,2,1
2db01ab3d28f9ec588335f3a49b93b43,2,1
60ad75e791abd80aaa2d9141336482bb,2,1
00f5d9a98f8da740d9218203dec28407,1,1
0299615a946d2dc60f57c3ed20304715,2,1
