8fd2075b97942e2b30c65a07bfc3e535,1,1
c9ed6d06f0e7f7b13988bc9401b28cd9,2,1
cb7a0be34497af40a0e3270a9cfdaeaa,2,1
2fa0f67e83b341f5bb0afafb3395e1d0,0,1
eb586b05b6f0caafb6d99201997e7a34,2,1
4faf6c34f5fa3bc416f54a03ce3cd52d,1,1
4e8111c63c5797226fb6b8878be11f9e,2,1
1ef48666f27cbe81269e68d488de7969,0,1
7cfca159284d04610b9240dc4d24f336,0,1
d023ce427d4e599a1d7fe590e78aeb42,2,1
61b43c861195d60a42b8d1a6ebb04588,2,1
fe89b76a0be94fe829b60416ca3e70ae,2,1
d501099d96c2c7c8575755d585c56e0d,1,1
95df629cd96e034d0e6725c9e59d887e,2,1
b9c7392fc71e75fdce179418768c3988,0,1
5905b75940ff5cbcc8ebfd1b3c89e119,0,1
80d7210685e05cdf4d14734d9e1a11a1,1,1
a040a741f7a809c64487e3b80b310a20,0,1
a9c872b8b8e25295f8e06929e9c7293b,0,1
52fbc36ccce74e0bcbc5efbaea067f25,0,1
2efcc2f3acfe3e560d09e1ffe8bc3ac4,2,1
