543ceb4269efe960bd910ef194f9a521,0,1
1345dc095d678fb59703d3dc2d39b7a8,1,1
fb69cc237d4d68b912625b0c34f12d36,2,1
c2cb2d88ae010ad7c356540a6b587aeb,1,1
36faaedfd57be29c9e772d4a810baa7c,1,1
320b5b44e1ad74eef55f090d4e11260b,2,1
3a0a66f6e08c43d0b69751b38b225a23,1,1
bf6ddae0ff9d72f1d297f85af986aa6c,0,1
dd25693abd3a8855627d6ecdb5b06fa7,0,1
355a1e0ff529556192af885c7e60a63b,1,1
d6b4c6036d602d6695c73273c12b98b9,2,1
a36586b579517d36825b1151bea58b83,2,1
e4a3c778820457daafdb491e4e16412e,2,1
dc4480379bf946457eb40867f19d3091,1,1
33a1bacfb681b779c5f85d1d9d17dd9b,2,1
775f2aec0dc797d98e0f57346186c2ed,2,1
7e5b7e9f2e32fa9535c4fc7bbf079b9a,2,1
530f3e0e7399fe381b4fc3fd544913fa,2,1
6077d8fb78d3cf04009a03fbb4aa6f03,2,1
cbcc4e6b5e4652b5b4b6bc27cf7db705,1,1
