10a810839425f5cbd01920250542b966,0,1
fb4b9605a1294ac067e98a1a2c863ebe,2,1
bca3953f48db2cf16270a0f78b54c938,2,1
d9efc023692787ba60ebfa6741e84915,2,1
4554e0fcc449aea6330e45088a8d2453,1,1
edd68b524e172c2878337ea4d7bb40f3,2,1
ba9e6b971355bc0869ac1e66895a7c77,0,1
fee6d72a73b80b04adf2021745359e56,0,1
d544e647c9c865bd2b73cd065e8f647f,0,1
c9a5d6fb2f219362802ae5f0a33cfb7d,2,1
857dbdeff733fa969b6a8d3500e92e6b,0,1
d2aeb416bca1fb37802aedf7370b1819,1,1
fd5949d61123076675f36d2a526cb375,2,1
671eb8cf3648c35baf70c925a1711984,1,1
19a035470005eb8a6e10a05c58e3e2e2,0,1
b12d93a3c0667337fcfe8d609d9af376,0,1
e33e0f900c97a73ff9dea64dfc15e7e4,0,1
148e71ddde6b434908688fbebc5d54fd,2,1
ab2940b7a7176be0e1d5f916a9a24867,2,1
4249ab2565e4290de5fd783379c07181,0,1
ed81286f755e485f3ecaff4b2fea190e,2,1
ebb4a691ff18a044392053935726482a,0,1
4c148bec33cf037689ffd47613dfc5fe,1,1
f7c887a1dc4fb11825c1a4b3690a1419,0,1
15d7b57311e5570e4c1a159d08f52e33,2,1
7c365203db61a89bae2e57d578296950,0,1
0f521c56742a633b4b61dbdb75043479,0,1
d26f339a3e785291f2bdf37e8dc303e1,0,1
043a21d69868adf855355119525dc5a5,1,1
a719d6f81907315204c48416c1234c17,1,1
146da48c746e5f79a570fa66c92b9655,1,1
d15ec333b2b5db8844e1f057bbfd695b,1,1
989fff952ea8ef2fb056021bac416877,0,1
7ecb86f3f1ee6e1a274ae09fb3b58bb1,1,1
22d181fcaf41bb671f94f9784b34ecf2,0,1
bf5a5d8e2a7047b1bf55d2c3cd3e159e,0,1
0a373f9be131d17afa1d5c357623db29,0,1
26549bba06591f81c013674df99e9754,2,1
16b0c7e701d46d4826bdcbde9e40caf5,1,1
f548bf61deb710cdacee1c7c30cf0faf,1,1
d37c3000a2f1ddfc60ce5739f2980730,2,1
60c32a953020f78bc24f64846e58a91a,0,1
80451d7a70d4ce67c130337c78743d49,0,1
793603ba6de7e3ffd5303fca00d10fb7,2,1
1b092b301f6530e544f2614dcdc3812d,2,1
06580e02bcc11a3faaa7de7e915c5a07,0,1
81666dd09af1ada6542d4955b298f3f3,0,1
e9cec28ba7e5bc3074fd118cead493d9,2,1
1cfb186697a1f66d04b84ed04213cbac,0,1
ab5f847a53e8794056532ecdf741045d,1,1
95fbf49a06ed0fff91d9da0606baef00,1,1
5f6aa66001c041c9f1776121b1768880,1,1
cb65fca616af6762450258623c980e76,2,1
de6966aa046d460ff527975f22fe155f,1,1
bedca92098177ed18300ba56d4709ae7,0,1
53b8cece316eb256f8203e8121bbf026,1,1
2311c8acfbaeb6111e9d12f63cf164f0,0,1
d668c794a336ce939be8025453423b2c,0,1
f46a9bd529fdff8a43166c8fc15fff1e,0,1
0fa832269beb5c986a73b618939fb43a,0,1
9433a7ec8d4e2b12da0bb70f06fe104b,2,1
b0f80e0800aac22dc93eea5e760227a1,0,1
d22534a9b993c42a5f4af08414d2f491,2,1
d38274dac4ff4c4d1165343545f4f5a0,2,1
