e5646358b895abd1a7adcefc264ace8c,2,1
32707ec95d73292a37b93673e75477d6,2,1
d429a176abb47f0ef414c41303808685,0,1
b2bc33d1a5522f3417e54faae44a1bd3,2,1
d7303568b96e0b8fdc97e87fb391db8c,2,1
1cc754c512a9592d0e0874e184590789,2,1
20adc4ce9af144e58ca98761cd6be989,0,1
bda4b4bd304d4bedc10431a806686a01,2,1
ad7e76ee9f04de47d632d5c438ca851c,2,1
af397894863b1a1a4378ba7728433bb9,2,1
50f7e69ab8639de99a8eb1c88ab4099e,0,1
a88eb2332425c7e4333182acd77de9fa,2,1
c30b3251a1e169c24b6cbbb4be73fc1e,2,1
8515ca5992a5c6ed38680e2217c75bc8,2,1
aac86419b609231af5bcaabe65f4d217,2,1
71a6fd7e9d401105fb8c579284de2210,1,1
a0ffa13124e13568be4e05231293e1e5,2,1
c497dd3bcc7430307804a492ac1adc7b,1,1
179c89176a7b0de797bef4d2c3e443be,1,1
4938255a7339f6dd58accfb3ddb93259,2,1
df1756f5cd846af98e568a989efe29fd,2,1
9d72843c97617c008dc88fd8dd57df85,2,1
aa9a24ca157a93a6b6ca0211058ca641,0,1
ebb849d2f9fde0f9eb7339a91af47a45,2,1
e58a47b66af30081971da4fafda8c54c,2,1,63c9fab49af8425f6ba827170b528a2e,1786406400000
