d4ede27f7d6107f79c971a6dfa144acd,0,1
0660c4a8f5e383721085c0d86b3880ef,0,1
118955780da8d856178b83a6697e3fb8,2,1
f32ea5d4d8f6a7d38ccfc79ef498daaf,2,1
9583a73f3173f85b3f62b0e9f642bbf1,2,1
8d4f6940ede2ad986739c704a8a98d05,0,1
93807a593d9e51bb58d33a71ef0d9d66,2,1
f52218fb4205ff4a18700bb32a2c721d,0,1
bd1d2910461004bafc593a32b961ebf9,0,1
20e3b1fe9611fc305275edc6862af33f,1,1
35ff1feccc3a872bc97a06d1b462fe76,1,1
61db6acdfbacd9ea905633c3d80d2604,2,1
f15dd3680329588dfa9fe0f564608e8d,2,1
b8e0a0abe350d534bf35659b431a20e5,0,1
83365e92474594a6bfbe406da276fb79,1,1
0d941f74be7280d9001847b50caf82a4,2,1
dd7506fda7ceb80aea65e2927d034cca,2,1
3b7c61336628441d7e590c93af1a0329,0,1
5c695a5161c37196fb80f266c8f69e7f,1,1
81f22f6cb999fdb6f944eca43c71a2e7,1,1
cd81f92219b121f969fa041554f4742f,0,1
6ee80150fdd5b0ae465560a5f64cc9c7,0,1
92d168b827bd81740f48e42886256531,1,1
c9bedbe9473328f964698e1222197267,2,1
b7ec7e8db2a61609ab23d996e9c5451d,2,1
546e2d518895190986d5db35bec554c6,0,1
1f0d8fd2e22fbf20a4a40c861c9e0949,1,1
df7d7197a4a552643aab61881cac4c22,0,1
d54022209fd67bfaa7723425fea8fc87,2,1
2ae830c9cbc63f3ae3e58f49ee20770d,0,1
ae43ee888575a70f10d179f69ce09548,0,1,5fa7a4e3e48c3a0f555d62841157b53b,1785801600000
ae43ee888575a70f10d179f69ce09548,0,1,5fa7a4e3e48c3a0f555d62841157b53b,1785801600000
60855ec630f6d5f6855b9ac67df6b468,0,1
fa19f3d98b53e93ef459850326c91d54,2,1
c3687e72ce69efa2eb50724e513fce64,2,1
26f8fc9536dc52996d38e8a8c48c10ca,2,1
ba8973df7a777cfbbab8391bdceffeb2,2,1
4cc5aebc59a01acce4d8bea704b98a97,2,1
f444c2bd57f51ccffc83d980682b3c43,1,1
5bfef93758a5b1f7b364b39a76172e6c,2,1
2dd6220e853c7fd128dbe80f31d5b4cc,2,1
8b5f7a388622d276ac3e6df125bdbc82,2,1
df4676ed9df1bbf3e139b9b614c1e50f,2,1
da8f9c619e26791f2bed97f7ad2c7606,2,1
385bd361fd8d422a569a35c01b8b739d,2,1
b023dd0a5ed3e3b43ddccc6ccd1fb8ce,2,1
44282c4afab37c6e6c0663092ba0654a,2,1
c2b796a7da189ed3ce768a6f8ca5716e,1,1
4f1442819b3afc8c8322480e52f1381e,0,1
bede15856c13ce38b6e708732612cf24,2,1
244141f3a565956a451f044359b621e8,2,1
305685667343023ace6552c3ff19131d,2,1
2f4962a3e36913c87f350ccc4d93330e,2,1
a0a81de56b00929a2fcd1ecc861fc644,2,1
